title,text
kushStalin,"@royzkingin @brodaayomide @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
Ziyechs1stborn,@AsiwajuLerry @CNN  @AlJazeera @BBC @BBCWorld  @Endsars
VjDawoods,"@BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars https://t.co/JDbDjFPyip"
yaksmeer,"Me and my friends practising to @EndSars 
@Mansoor_alonso 
@majeedson2 
@Meerah_Aj https://t.co/nX7JoyNG9L"
sanni_ot,"@royzkingin @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
givelove43,@YeleSowore @endsars https://t.co/SsbSYl6VEk
kushStalin,"@FemiBryght @SavvyRinu @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@UnclePamilerin @eddybabs101 @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
lljudewalkinpin,"@David_Ornstein @TheAthleticUK @TifoFootball_ Nigeria youths are bleeding 
@EndSARS"
VjDawoods,"@savvy_riinu @ArewaEmpress @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@AntisociallyKid @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
VjDawoods,"@savvy_riinu @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
sanni_ot,"@UnclePamilerin @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @Google @googlenews  @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@SkepticTman @Smithocracy @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
Palmwinechappie,"@DRealIlorinBoy @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
Palmwinechappie,"@TheVyralTrendz @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@Omojuwa @Kinng_daviid @channelstv @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@cnni @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@LiamPaulCanning @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
rebecca_dammy,Just my own little quota......kindly retweet @EndSARS https://t.co/QK2Jm1LwIH
kushStalin,"@chif_of_mischif @jayyth3dope @segalink @Letter_to_Jack @MrOdanz @BrianJDennis @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@AzeezActivist01 @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@ChinkoTiger @ayemojubar @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
sanni_ot,"@Brighttez1 @Lukabbey @PoliceNG @mrmacaronii @davido @DONJAZZY @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
ewa_adejoke,"@officialnairam1 This is what's killing us in Nigeria
@officialnairam1 @Endsars, @davido @daddy_lewa https://t.co/NZkz12HDAF"
kushStalin,"@ayemojubar @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@UgheDuke @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@titemidun @FLaecon @i_am_dagos @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
sanni_ot,"@iaboyeji @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
pweedychicksey1,"@EndSars
@BBCNews
@cnnbrk
@TheDailyShow
@FoxNews
@FOXTV
@FOX17Erik
@FoxNews 
@espn
@ESPNPR 
@ABC
@AriseTvAmerica
@nytimes
@NYDailyNews 
@nypost 
@AlJazeeraPR
@cnnbrk
@bbcquestiontime 
@cnni 
@iamcardib
@JohnBoyega
#EndSarsNow 
RT🙏 https://t.co/V0SL7Th6hI"
kushStalin,"@i_am_dagos @Viktree3 @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@SavvyRinu @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@CiscoUmbrella @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@aproko_doctor @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
sanni_ot,"@SavvyRinu @omonoile @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
SolangeCEO,Human lives matter...@endsars
NICEgee101,@rudeboypsquare I believe your weight you gonna murder every every @endsars
EmenikeAgbo,"@HAHayatu @MinofPoliceNG The man is just making nonsense
What we need is @ENDSARS"
millie_ace,A nice idea.@endSars https://t.co/q1q4b7v0qJ
NICEgee101,@timayatimaya Ah swear dem still the kill us @ENDSARS
Toyman08081019,@Endsars nah the way ooo omo iya mi
DadaboyNas,"@sanni_ot @AderojuIfeoluw2 @BBCNews @cnnbrk @DWTV @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @espn @ESPNPR @ABC @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @bbcquestiontime @cnni @EndSars @BBCNews @BBCWorld @BBCBreaking @FOXTV @CNN @cnnbrk @cnni @CNNAfrica
#EndSARS #EndSarsNow #EndPoliceBrutality"
EseosaOsifo,"@rioferdy5 @EndSARS
@EndSARS immediately"
KingDeboOfMilan,@crazeclown @Biisi96 #EndPoliceBrutality @EndSars
Toyman08081019,@Endsars is the next move no
iamfortune25,Sanyo people no Dey gree @endSARS https://t.co/8VukfPVjRp
sanni_ot,"@AderojuIfeoluw2 @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
iamfortune25,@EndSARS https://t.co/llQ3DjcUmt
OluchiAkude,"Our guys do not dress well again due to some Criminals
@Endsars @DONJAZZY @sami_oamen @stopcriminals"
KingDeboOfMilan,@apata_ganga @pius_ib @acmilan @acmilanbr @EndSars Following 👍
KingDeboOfMilan,"@pius_ib @apata_ganga @acmilan @acmilanbr @EndSars Trust, I did immediately"
kushStalin,"@savvy_riinu @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
lljudewalkinpin,"Going bad in ogbomosho
@DONJAZZY
@EndSARS https://t.co/quu7gQ9meQ"
EseosaOsifo,"@BrunoMars @EndSARS now
@EndSARS immediately"
AjokuVivian3,@akedkenny @ENDSARS
kushStalin,"@jharmo @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@Rickyslim4 @Omojuwa @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@TosinOlugbenga @MBuhari @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@sars_watch True but they failed woefully 
@BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@SKefason @segalink @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@dr_khalidz @Dipp_1 @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@channelstv @ayemojubar @segalink @sunrisedailynow @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
AfricaCenter1,@David92837756 The government should @endsars
DavidTo80904310,@endsars we say
Johnny87985006,"Dear great people of Nigeria... Abeg if @PoliceNG Dey search ur bag,no go far from dem ooo, those people fit do the undo.... Stand with dem to avoid story dat touch..... @Endsars @Endpolicebrutality"
kushStalin,"@instablog9ja @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@its___anonymous @savvy_riinu @OfficialUdiBoy @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@AderojuIfeoluw2 @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@jpoladipo @savvy_riinu @ennie_berry @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
lljudewalkinpin,"Much love @IanWright0 
@EndSARS https://t.co/1ZO5azVlRc"
kushStalin,"@savvy_riinu @UnclePauly @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@akeula_trendy @Mayoral_OP @MBuhari @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@Omojuwa @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@Brighttez1 @PoliceNG @instablog9ja @mrmacaronii @davido @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@mrmacaronii @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@ayemojubar @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@SaharaReporters @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@AishaYesufu @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
kushStalin,"@sars_watch @BBCNews @cnnbrk @dwtv   @TheDailyShow @FoxNews @FOXTV @FOX17Erik @FoxBusiness @FoxNews @espn @ESPNPR @ABC  @AriseTVAmerica @nytimes @NYDailyNews @nypost @AlJazeera @AljazeeraDoc @cnnbrk @bbcquestiontime  @cnni
#EndSARS #EndSars @EndSars"
Olamide04557734,"This brutality is too much o
@Endsars"
BaajLoyal,"Have never been this happy in this country like this before 🇳🇬.. seeing our youths, men and women coming out to fight  for a common interests is a mind blowing for me, let's keep it up till our voice are held all over the world. @endsars"
BobbyBr03581667,"@Olamide @Olamide you deserve a better applaud Dan some human dat calls himself #AfricanGiant 
@endsars #EndSarsNow #EndSARSImmediately"
Jaso23269516,I wonder how people that are meant to protect us from any harm are the ones killing us..@endsars
TheOutfit7,We need @Endsars protest in Asaba.
Jaso23269516,"@Otobohclinton Only God will save us 
@endsars"
ncmeribe,@IAmNotSmart3 @AchilleusChud @jacksonpbn @TonyeCole1 @EndSars @reformpolice Ihe obula i kwuru ya so kwe gi.
ijpat2,"@Endsars,@endpolicebrutality
lend a voice https://t.co/82zbu5fFEv"
NICEgee101,@TheNationNews We no need this kind thing Oga na @endsars for now!!
2gbasqie,@MoSalah  and @NabyDeco pls @LFC Fans in Nigeria want you to tweet about the @EndSARS protest against police brutality .
lewasucre,@MrOnochie @EndSars @RemitaNET I think remita did this morning though.
SalasxyJulius,"@Engr_Yerokamal @Asa_official Lets start with this @endsars, we are coming to all those. Trust me. This is a bold step"
callhimfolarin,Police Brutality Must Stop.@EndSARS
femiayomide7,@stylebender @SIX60 Pls join the protest and @endsars now @isrealadesanya
BesttiMusic,"Today's Date 10/10/2020 
@Endsars"
mickeypie6,@EndSars 😎 https://t.co/vPfW45QjMn
Ennyola45,"@PastorEAAdeboye @DavidOyedepoMin ,you men of God were  not as silent as this when the FG suspended every church activities,why are you silent now...This is the time we need you most,you can join in the protest too and we all have one voice @Endsars https://t.co/FW9EubbQXJ"
OlisaOkoro,"#EndSARS anambra awka protest 
@MBuhari  @EndSARS https://t.co/oHCECjZAti"
Pukka_Gezawa,"@Endnothbandtry, @Endsars, @Endkidderpping @Endallevilacts #DOITTOGETHER
@northeryouth &amp; @southernyouth we should not let these politician to create sentiment of ethnicity and bigotry among us. #weareonenation
Voice out together acts together
@Endallevilsacts https://t.co/hthZbqie2y"
Sequencial_,@NICEgee101 @Peruzzi @Drake @EndSars You're right
NICEgee101,"@Peruzzi Dear @drake please support your fans here in Nigeria to  protest, just one tweet @endsars"
DosierJames,"@Prince_Muyen @EndSars Now please we are begging you in the name of God.... Imagine ur own son being shot to death, simply because he had I iPhone or dread..... It's very painful... I lost a close friend last year, he was shot dead simply because he refused to unlock his phone."
dessygbangba,@TeamSmallz1 @adewale_mike @UnclePamilerin @IamMayorKun @qdot_alagbe @mrmacaronii @instablog9ja @ObongRoviel @PoojaMedia @iamDo2dtun @Mrtybaba @EndSars Come to the oba palace
NICEgee101,@Peruzzi Na so e be nothing but @endsars
sunday_omomo,"Dear @Pontifex many Nigerians are devoted Catholics,since some of our influential clergies in Nigeria remain silent.we are appealing 2 u kindly tweet @Endsars."
mophoee,@dessygbangba @_RoyalTee14 @adewale_mike @UnclePamilerin @IamMayorKun @qdot_alagbe @mrmacaronii @instablog9ja @ObongRoviel @PoojaMedia @iamDo2dtun @Mrtybaba @EndSars #EndSARS #EndPoliceBrutality #EndSARSImmediately #EndSARS #EndPoliceBrutality #EndSARSImmediately
Medicinekiddo,"@ncmeribe @AchilleusChud @jacksonpbn @TonyeCole1 @EndSars @reformpolice No let's end the police, ka fi olorun so le..."
apata_ganga,@pius_ib @KingDeboOfMilan @acmilan @acmilanbr @EndSars Just did bro
JoewestH,"@YeleSowore @AishaYesufu Wow,wow,wow....together we will put and end to this mess @Endsars."
NICEgee101,@vanguardngrnews Nah lie make them @endsars
Bradobright,"Do not blame people too much for disappointing you, blame yourself for expecting too much from them.@Endsars"
pius_ib,@apata_ganga @KingDeboOfMilan @acmilan @acmilanbr @EndSars You haven't followed
apata_ganga,@KingDeboOfMilan @pius_ib @acmilan @acmilanbr @EndSars Milano follow back
